Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
2025-10-21 15:38:14,0x181,2,0x1,0x0,,,,,,
2025-10-21 15:38:15,0x701,1,0x1,,,,,,,
2025-10-21 15:38:15,0x181,2,0x2B,0x0,,,,,,
2025-10-21 15:38:15,0x181,2,0x42,0x0,,,,,,
2025-10-21 15:38:15,0x181,2,0x1,0x0,,,,,,
2025-10-21 15:38:15,0x181,2,0x0,0x0,,,,,,
2025-10-21 15:38:15,0x181,2,0x3,0x0,,,,,,
2025-10-21 15:38:16,0x701,1,0x1,,,,,,,
2025-10-21 15:38:16,0x181,2,0xF,0x0,,,,,,
2025-10-21 15:38:16,0x181,2,0xA,0x0,,,,,,
2025-10-21 15:38:16,0x181,2,0x7,0x0,,,,,,
2025-10-21 15:38:16,0x181,2,0x9,0x0,,,,,,
2025-10-21 15:38:17,0x701,1,0x1,,,,,,,
2025-10-21 15:38:17,0x181,2,0xA,0x0,,,,,,
2025-10-21 15:38:17,0x181,2,0x7,0x0,,,,,,
2025-10-21 15:38:17,0x181,2,0xA,0x0,,,,,,
2025-10-21 15:38:17,0x181,2,0x4,0x0,,,,,,
2025-10-21 15:38:17,0x181,2,0x9,0x0,,,,,,
2025-10-21 15:38:18,0x701,1,0x1,,,,,,,
2025-10-21 15:38:18,0x181,2,0x7,0x0,,,,,,
2025-10-21 15:38:18,0x181,2,0x9,0x0,,,,,,
2025-10-21 15:38:18,0x181,2,0xA,0x0,,,,,,
2025-10-21 15:38:18,0x181,2,0xD,0x0,,,,,,
2025-10-21 15:38:19,0x701,1,0x1,,,,,,,
2025-10-21 15:38:19,0x181,2,0x16,0x0,,,,,,
2025-10-21 15:38:19,0x181,2,0x24,0x0,,,,,,
2025-10-21 15:38:19,0x181,2,0x30,0x0,,,,,,
2025-10-21 15:38:19,0x181,2,0x3A,0x0,,,,,,
2025-10-21 15:38:20,0x701,1,0x1,,,,,,,
2025-10-21 15:38:20,0x181,2,0x40,0x0,,,,,,
2025-10-21 15:38:20,0x181,2,0x43,0x0,,,,,,
2025-10-21 15:38:20,0x181,2,0x49,0x0,,,,,,
2025-10-21 15:38:20,0x181,2,0x3F,0x0,,,,,,
2025-10-21 15:38:20,0x181,2,0x51,0x0,,,,,,
2025-10-21 15:38:21,0x701,1,0x1,,,,,,,
2025-10-21 15:38:21,0x181,2,0x2A,0x0,,,,,,
2025-10-21 15:38:21,0x181,2,0x4E,0x0,,,,,,
2025-10-21 15:38:21,0x181,2,0x61,0x0,,,,,,
2025-10-21 15:38:21,0x181,2,0x6A,0x0,,,,,,
2025-10-21 15:38:21,0x181,2,0x5B,0x0,,,,,,
2025-10-21 15:38:22,0x701,1,0x1,,,,,,,
2025-10-21 15:38:22,0x181,2,0x82,0x0,,,,,,
2025-10-21 15:38:22,0x181,2,0x49,0x0,,,,,,
2025-10-21 15:38:22,0x181,2,0x76,0x0,,,,,,
2025-10-21 15:38:22,0x181,2,0x54,0x0,,,,,,
2025-10-21 15:38:22,0x181,2,0x67,0x0,,,,,,
2025-10-21 15:38:23,0x701,1,0x1,,,,,,,
2025-10-21 15:38:23,0x181,2,0x87,0x0,,,,,,
2025-10-21 15:38:23,0x181,2,0x55,0x0,,,,,,
2025-10-21 15:38:23,0x181,2,0x7F,0x0,,,,,,
2025-10-21 15:38:23,0x181,2,0x6C,0x0,,,,,,
2025-10-21 15:38:23,0x181,2,0x5A,0x0,,,,,,
2025-10-21 15:38:24,0x701,1,0x1,,,,,,,
2025-10-21 15:38:24,0x181,2,0x33,0x0,,,,,,
2025-10-21 15:38:24,0x181,2,0x3A,0x0,,,,,,
2025-10-21 15:38:24,0x181,2,0x4E,0x0,,,,,,
2025-10-21 15:38:24,0x181,2,0x66,0x0,,,,,,
2025-10-21 15:38:24,0x181,2,0x48,0x0,,,,,,
2025-10-21 15:38:25,0x701,1,0x1,,,,,,,
2025-10-21 15:38:25,0x181,2,0x39,0x0,,,,,,
2025-10-21 15:38:25,0x181,2,0x43,0x0,,,,,,
2025-10-21 15:38:25,0x181,2,0x27,0x0,,,,,,
2025-10-21 15:38:25,0x181,2,0x46,0x0,,,,,,
2025-10-21 15:38:25,0x181,2,0x33,0x0,,,,,,
2025-10-21 15:38:26,0x701,1,0x1,,,,,,,
2025-10-21 15:38:26,0x181,2,0x39,0x0,,,,,,
2025-10-21 15:38:26,0x181,2,0x4E,0x0,,,,,,
2025-10-21 15:38:26,0x181,2,0x24,0x0,,,,,,
2025-10-21 15:38:26,0x181,2,0x37,0x0,,,,,,
2025-10-21 15:38:26,0x181,2,0x36,0x0,,,,,,
2025-10-21 15:38:27,0x701,1,0x1,,,,,,,
2025-10-21 15:38:27,0x181,2,0x4,0x0,,,,,,
2025-10-21 15:38:27,0x181,2,0x1C,0x0,,,,,,
2025-10-21 15:38:27,0x181,2,0x31,0x0,,,,,,
2025-10-21 15:38:27,0x181,2,0x18,0x0,,,,,,
2025-10-21 15:38:28,0x701,1,0x1,,,,,,,
2025-10-21 15:38:28,0x181,2,0x19,0x0,,,,,,
2025-10-21 15:38:28,0x181,2,0x2B,0x0,,,,,,
2025-10-21 15:38:28,0x181,2,0x36,0x0,,,,,,
2025-10-21 15:38:28,0x181,2,0x30,0x0,,,,,,
2025-10-21 15:38:28,0x181,2,0x40,0x0,,,,,,
2025-10-21 15:38:29,0x701,1,0x1,,,,,,,
2025-10-21 15:38:29,0x181,2,0x2E,0x0,,,,,,
2025-10-21 15:38:29,0x181,2,0x2A,0x0,,,,,,
2025-10-21 15:38:29,0x181,2,0x21,0x0,,,,,,
2025-10-21 15:38:29,0x181,2,0x18,0x0,,,,,,
2025-10-21 15:38:30,0x701,1,0x1,,,,,,,
2025-10-21 15:38:30,0x181,2,0x21,0x0,,,,,,
2025-10-21 15:38:30,0x181,2,0x3,0x0,,,,,,
2025-10-21 15:38:30,0x181,2,0x1,0x0,,,,,,
2025-10-21 15:38:30,0x181,2,0x0,0x0,,,,,,
2025-10-21 15:38:31,0x701,1,0x1,,,,,,,
2025-10-21 15:38:31,0x181,2,0x1,0x0,,,,,,
2025-10-21 15:38:31,0x181,2,0x0,0x0,,,,,,
2025-10-21 15:38:32,0x701,1,0x1,,,,,,,
2025-10-21 15:38:33,0x701,1,0x1,,,,,,,
2025-10-21 15:38:34,0x701,1,0x1,,,,,,,
2025-10-21 15:38:35,0x701,1,0x1,,,,,,,
2025-10-21 15:38:36,0x701,1,0x1,,,,,,,
